"","Indicator","SeriesCode","GeoAreaCode","GeoAreaName","TimePeriod","Value","Time_Detail","Source","FootNote","Nature","Units","Age","Location","Nature.1","Reporting.Type","Sex","Type.of.product","Units.1","NUM_id","ISO3CD","ISO2CD","ref.name"
"2115","4.2.2","SE_PRE_PARTN",340,"Honduras",2014,"79.05179","2014","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",99,"HND","HN","Honduras"
"2116","4.2.2","SE_PRE_PARTN",340,"Honduras",2014,"80.54744","2014","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",99,"HND","HN","Honduras"
"2117","4.2.2","SE_PRE_PARTN",340,"Honduras",2015,"74.51341","2015","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",99,"HND","HN","Honduras"
"2118","4.2.2","SE_PRE_PARTN",340,"Honduras",2015,"71.73183","2015","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",99,"HND","HN","Honduras"
"2119","4.2.2","SE_PRE_PARTN",340,"Honduras",2015,"73.09403","2015","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",99,"HND","HN","Honduras"
"2120","4.2.2","SE_PRE_PARTN",340,"Honduras",2016,"75.6742","2016","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",99,"HND","HN","Honduras"
"2121","4.2.2","SE_PRE_PARTN",340,"Honduras",2016,"78.10604","2016","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",99,"HND","HN","Honduras"
"2122","4.2.2","SE_PRE_PARTN",340,"Honduras",2016,"76.86484","2016","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",99,"HND","HN","Honduras"
"2123","4.2.2","SE_PRE_PARTN",340,"Honduras",2017,"78.69824","2017","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",99,"HND","HN","Honduras"
"2124","4.2.2","SE_PRE_PARTN",340,"Honduras",2017,"77.54954","2017","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",99,"HND","HN","Honduras"
"2125","4.2.2","SE_PRE_PARTN",340,"Honduras",2017,"78.11174","2017","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",99,"HND","HN","Honduras"
"2126","4.2.2","SE_PRE_PARTN",344,"China, Hong Kong Special Administrative Region",2012,"96.54694","2012","UIS","","E","PERCENT","","","E","G","MALE","","PERCENT",97,"HKG","HK","Hong Kong"
"2127","4.2.2","SE_PRE_PARTN",344,"China, Hong Kong Special Administrative Region",2012,"98.17048","2012","UIS","","E","PERCENT","","","E","G","BOTHSEX","","PERCENT",97,"HKG","HK","Hong Kong"
"2128","4.2.2","SE_PRE_PARTN",344,"China, Hong Kong Special Administrative Region",2012,"100","2012","UIS","","E","PERCENT","","","E","G","FEMALE","","PERCENT",97,"HKG","HK","Hong Kong"
"2129","4.2.2","SE_PRE_PARTN",344,"China, Hong Kong Special Administrative Region",2013,"97.01956","2013","UIS","","E","PERCENT","","","E","G","BOTHSEX","","PERCENT",97,"HKG","HK","Hong Kong"
"2130","4.2.2","SE_PRE_PARTN",344,"China, Hong Kong Special Administrative Region",2013,"100","2013","UIS","","E","PERCENT","","","E","G","FEMALE","","PERCENT",97,"HKG","HK","Hong Kong"
"2131","4.2.2","SE_PRE_PARTN",344,"China, Hong Kong Special Administrative Region",2013,"94.4086","2013","UIS","","E","PERCENT","","","E","G","MALE","","PERCENT",97,"HKG","HK","Hong Kong"
"2132","4.2.2","SE_PRE_PARTN",344,"China, Hong Kong Special Administrative Region",2014,"96.61098","2014","UIS","","E","PERCENT","","","E","G","BOTHSEX","","PERCENT",97,"HKG","HK","Hong Kong"
"2133","4.2.2","SE_PRE_PARTN",344,"China, Hong Kong Special Administrative Region",2014,"93.68162","2014","UIS","","E","PERCENT","","","E","G","MALE","","PERCENT",97,"HKG","HK","Hong Kong"
"2134","4.2.2","SE_PRE_PARTN",344,"China, Hong Kong Special Administrative Region",2014,"100","2014","UIS","","E","PERCENT","","","E","G","FEMALE","","PERCENT",97,"HKG","HK","Hong Kong"
"2135","4.2.2","SE_PRE_PARTN",344,"China, Hong Kong Special Administrative Region",2015,"95.05881","2015","UIS","","E","PERCENT","","","E","G","BOTHSEX","","PERCENT",97,"HKG","HK","Hong Kong"
"2136","4.2.2","SE_PRE_PARTN",344,"China, Hong Kong Special Administrative Region",2015,"100","2015","UIS","","E","PERCENT","","","E","G","FEMALE","","PERCENT",97,"HKG","HK","Hong Kong"
"2137","4.2.2","SE_PRE_PARTN",344,"China, Hong Kong Special Administrative Region",2015,"90.83089","2015","UIS","","E","PERCENT","","","E","G","MALE","","PERCENT",97,"HKG","HK","Hong Kong"
"2138","4.2.2","SE_PRE_PARTN",344,"China, Hong Kong Special Administrative Region",2016,"96.2034","2016","UIS","","E","PERCENT","","","E","G","BOTHSEX","","PERCENT",97,"HKG","HK","Hong Kong"
"2139","4.2.2","SE_PRE_PARTN",344,"China, Hong Kong Special Administrative Region",2016,"100","2016","UIS","","E","PERCENT","","","E","G","FEMALE","","PERCENT",97,"HKG","HK","Hong Kong"
"2140","4.2.2","SE_PRE_PARTN",344,"China, Hong Kong Special Administrative Region",2016,"92.96718","2016","UIS","","E","PERCENT","","","E","G","MALE","","PERCENT",97,"HKG","HK","Hong Kong"
"2141","4.2.2","SE_PRE_PARTN",344,"China, Hong Kong Special Administrative Region",2017,"93.82449","2017","UIS","","E","PERCENT","","","E","G","MALE","","PERCENT",97,"HKG","HK","Hong Kong"
"2142","4.2.2","SE_PRE_PARTN",344,"China, Hong Kong Special Administrative Region",2017,"96.67139","2017","UIS","","E","PERCENT","","","E","G","BOTHSEX","","PERCENT",97,"HKG","HK","Hong Kong"
"2143","4.2.2","SE_PRE_PARTN",344,"China, Hong Kong Special Administrative Region",2017,"100","2017","UIS","","E","PERCENT","","","E","G","FEMALE","","PERCENT",97,"HKG","HK","Hong Kong"
"2144","4.2.2","SE_PRE_PARTN",344,"China, Hong Kong Special Administrative Region",2018,"100","2018","UIS","","E","PERCENT","","","E","G","FEMALE","","PERCENT",97,"HKG","HK","Hong Kong"
"2145","4.2.2","SE_PRE_PARTN",344,"China, Hong Kong Special Administrative Region",2018,"96.89781","2018","UIS","","E","PERCENT","","","E","G","BOTHSEX","","PERCENT",97,"HKG","HK","Hong Kong"
"2146","4.2.2","SE_PRE_PARTN",344,"China, Hong Kong Special Administrative Region",2018,"94.22448","2018","UIS","","E","PERCENT","","","E","G","MALE","","PERCENT",97,"HKG","HK","Hong Kong"
"2147","4.2.2","SE_PRE_PARTN",348,"Hungary",2003,"94.85531","2003","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",102,"HUN","HU","Hungary"
"2148","4.2.2","SE_PRE_PARTN",348,"Hungary",2003,"94.4525","2003","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",102,"HUN","HU","Hungary"
"2149","4.2.2","SE_PRE_PARTN",348,"Hungary",2003,"95.23878","2003","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",102,"HUN","HU","Hungary"
"2150","4.2.2","SE_PRE_PARTN",348,"Hungary",2004,"95.13001","2004","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",102,"HUN","HU","Hungary"
"2151","4.2.2","SE_PRE_PARTN",348,"Hungary",2004,"95.87745","2004","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",102,"HUN","HU","Hungary"
"2152","4.2.2","SE_PRE_PARTN",348,"Hungary",2004,"94.34318","2004","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",102,"HUN","HU","Hungary"
"2153","4.2.2","SE_PRE_PARTN",348,"Hungary",2005,"96.56209","2005","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",102,"HUN","HU","Hungary"
"2154","4.2.2","SE_PRE_PARTN",348,"Hungary",2005,"96.30773","2005","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",102,"HUN","HU","Hungary"
"2155","4.2.2","SE_PRE_PARTN",348,"Hungary",2005,"96.43151","2005","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",102,"HUN","HU","Hungary"
"2156","4.2.2","SE_PRE_PARTN",348,"Hungary",2006,"96.68523","2006","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",102,"HUN","HU","Hungary"
"2157","4.2.2","SE_PRE_PARTN",348,"Hungary",2006,"97.34541","2006","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",102,"HUN","HU","Hungary"
"2158","4.2.2","SE_PRE_PARTN",348,"Hungary",2006,"95.98786","2006","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",102,"HUN","HU","Hungary"
"2159","4.2.2","SE_PRE_PARTN",348,"Hungary",2007,"100","2007","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",102,"HUN","HU","Hungary"
"2160","4.2.2","SE_PRE_PARTN",348,"Hungary",2007,"99.93718","2007","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",102,"HUN","HU","Hungary"
"2161","4.2.2","SE_PRE_PARTN",348,"Hungary",2007,"99.87077","2007","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",102,"HUN","HU","Hungary"
"2162","4.2.2","SE_PRE_PARTN",348,"Hungary",2008,"99.04933","2008","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",102,"HUN","HU","Hungary"
"2163","4.2.2","SE_PRE_PARTN",348,"Hungary",2008,"99.24699","2008","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",102,"HUN","HU","Hungary"
"2164","4.2.2","SE_PRE_PARTN",348,"Hungary",2008,"98.8402","2008","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",102,"HUN","HU","Hungary"
"2165","4.2.2","SE_PRE_PARTN",348,"Hungary",2009,"96.89652","2009","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",102,"HUN","HU","Hungary"
"2166","4.2.2","SE_PRE_PARTN",348,"Hungary",2009,"96.86631","2009","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",102,"HUN","HU","Hungary"
"2167","4.2.2","SE_PRE_PARTN",348,"Hungary",2009,"96.88099","2009","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",102,"HUN","HU","Hungary"
"2168","4.2.2","SE_PRE_PARTN",348,"Hungary",2010,"94.18121","2010","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",102,"HUN","HU","Hungary"
"2169","4.2.2","SE_PRE_PARTN",348,"Hungary",2010,"94.38812","2010","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",102,"HUN","HU","Hungary"
"2170","4.2.2","SE_PRE_PARTN",348,"Hungary",2010,"93.96209","2010","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",102,"HUN","HU","Hungary"
"2171","4.2.2","SE_PRE_PARTN",348,"Hungary",2011,"92.79849","2011","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",102,"HUN","HU","Hungary"
"2172","4.2.2","SE_PRE_PARTN",348,"Hungary",2011,"92.46661","2011","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",102,"HUN","HU","Hungary"
"2173","4.2.2","SE_PRE_PARTN",348,"Hungary",2011,"92.62773","2011","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",102,"HUN","HU","Hungary"
"2174","4.2.2","SE_PRE_PARTN",348,"Hungary",2012,"95.1529","2012","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",102,"HUN","HU","Hungary"
"2175","4.2.2","SE_PRE_PARTN",348,"Hungary",2012,"95.76008","2012","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",102,"HUN","HU","Hungary"
"2176","4.2.2","SE_PRE_PARTN",348,"Hungary",2012,"94.51035","2012","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",102,"HUN","HU","Hungary"
"2177","4.2.2","SE_PRE_PARTN",348,"Hungary",2015,"94.19432","2015","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",102,"HUN","HU","Hungary"
"2178","4.2.2","SE_PRE_PARTN",348,"Hungary",2015,"93.77607","2015","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",102,"HUN","HU","Hungary"
"2179","4.2.2","SE_PRE_PARTN",348,"Hungary",2015,"93.3363","2015","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",102,"HUN","HU","Hungary"
"2180","4.2.2","SE_PRE_PARTN",348,"Hungary",2016,"91.49031","2016","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",102,"HUN","HU","Hungary"
"2181","4.2.2","SE_PRE_PARTN",348,"Hungary",2016,"92.28047","2016","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",102,"HUN","HU","Hungary"
"2182","4.2.2","SE_PRE_PARTN",348,"Hungary",2016,"90.66064","2016","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",102,"HUN","HU","Hungary"
"2183","4.2.2","SE_PRE_PARTN",348,"Hungary",2017,"86.94598","2017","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",102,"HUN","HU","Hungary"
"2184","4.2.2","SE_PRE_PARTN",348,"Hungary",2017,"87.21777","2017","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",102,"HUN","HU","Hungary"
"2185","4.2.2","SE_PRE_PARTN",348,"Hungary",2017,"87.08515","2017","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",102,"HUN","HU","Hungary"
"2186","4.2.2","SE_PRE_PARTN",352,"Iceland",2000,"87.90424","2000","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",110,"ISL","IS","Iceland"
"2187","4.2.2","SE_PRE_PARTN",352,"Iceland",2000,"89.31699","2000","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",110,"ISL","IS","Iceland"
"2188","4.2.2","SE_PRE_PARTN",352,"Iceland",2000,"88.59593","2000","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",110,"ISL","IS","Iceland"
"2189","4.2.2","SE_PRE_PARTN",352,"Iceland",2001,"87.70317","2001","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",110,"ISL","IS","Iceland"
"2190","4.2.2","SE_PRE_PARTN",352,"Iceland",2001,"85.87004","2001","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",110,"ISL","IS","Iceland"
"2191","4.2.2","SE_PRE_PARTN",352,"Iceland",2001,"89.46706","2001","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",110,"ISL","IS","Iceland"
"2192","4.2.2","SE_PRE_PARTN",352,"Iceland",2002,"90.26057","2002","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",110,"ISL","IS","Iceland"
"2193","4.2.2","SE_PRE_PARTN",352,"Iceland",2002,"89.91559","2002","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",110,"ISL","IS","Iceland"
"2194","4.2.2","SE_PRE_PARTN",352,"Iceland",2002,"90.09146","2002","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",110,"ISL","IS","Iceland"
"2195","4.2.2","SE_PRE_PARTN",352,"Iceland",2003,"90.16092","2003","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",110,"ISL","IS","Iceland"
"2196","4.2.2","SE_PRE_PARTN",352,"Iceland",2003,"91.42731","2003","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",110,"ISL","IS","Iceland"
"2197","4.2.2","SE_PRE_PARTN",352,"Iceland",2003,"90.80667","2003","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",110,"ISL","IS","Iceland"
"2198","4.2.2","SE_PRE_PARTN",352,"Iceland",2004,"96.31845","2004","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",110,"ISL","IS","Iceland"
"2199","4.2.2","SE_PRE_PARTN",352,"Iceland",2004,"95.20614","2004","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",110,"ISL","IS","Iceland"
"2200","4.2.2","SE_PRE_PARTN",352,"Iceland",2004,"95.77366","2004","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",110,"ISL","IS","Iceland"
"2201","4.2.2","SE_PRE_PARTN",352,"Iceland",2005,"97.52066","2005","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",110,"ISL","IS","Iceland"
"2202","4.2.2","SE_PRE_PARTN",352,"Iceland",2005,"99.70209","2005","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",110,"ISL","IS","Iceland"
"2203","4.2.2","SE_PRE_PARTN",352,"Iceland",2005,"95.42857","2005","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",110,"ISL","IS","Iceland"
"2204","4.2.2","SE_PRE_PARTN",352,"Iceland",2006,"99.41313","2006","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",110,"ISL","IS","Iceland"
"2205","4.2.2","SE_PRE_PARTN",352,"Iceland",2006,"99.7003","2006","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",110,"ISL","IS","Iceland"
"2206","4.2.2","SE_PRE_PARTN",352,"Iceland",2006,"100","2006","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",110,"ISL","IS","Iceland"
"2207","4.2.2","SE_PRE_PARTN",352,"Iceland",2007,"95.14271","2007","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",110,"ISL","IS","Iceland"
"2208","4.2.2","SE_PRE_PARTN",352,"Iceland",2007,"96.19539","2007","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",110,"ISL","IS","Iceland"
"2209","4.2.2","SE_PRE_PARTN",352,"Iceland",2007,"97.20751","2007","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",110,"ISL","IS","Iceland"
"2210","4.2.2","SE_PRE_PARTN",352,"Iceland",2008,"96.3775","2008","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",110,"ISL","IS","Iceland"
"2211","4.2.2","SE_PRE_PARTN",352,"Iceland",2008,"96.79922","2008","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",110,"ISL","IS","Iceland"
"2212","4.2.2","SE_PRE_PARTN",352,"Iceland",2008,"97.23593","2008","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",110,"ISL","IS","Iceland"
"2213","4.2.2","SE_PRE_PARTN",352,"Iceland",2011,"95.65118","2011","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",110,"ISL","IS","Iceland"
"2214","4.2.2","SE_PRE_PARTN",352,"Iceland",2011,"97.34114","2011","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",110,"ISL","IS","Iceland"
"2215","4.2.2","SE_PRE_PARTN",352,"Iceland",2011,"93.90698","2011","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",110,"ISL","IS","Iceland"
"2216","4.2.2","SE_PRE_PARTN",352,"Iceland",2012,"98.15951","2012","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",110,"ISL","IS","Iceland"
"2217","4.2.2","SE_PRE_PARTN",352,"Iceland",2012,"97.22781","2012","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",110,"ISL","IS","Iceland"
"2218","4.2.2","SE_PRE_PARTN",352,"Iceland",2012,"96.25742","2012","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",110,"ISL","IS","Iceland"
"2219","4.2.2","SE_PRE_PARTN",352,"Iceland",2013,"92.69386","2013","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",110,"ISL","IS","Iceland"
"2220","4.2.2","SE_PRE_PARTN",352,"Iceland",2013,"94.4117","2013","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",110,"ISL","IS","Iceland"
"2221","4.2.2","SE_PRE_PARTN",352,"Iceland",2013,"96.04255","2013","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",110,"ISL","IS","Iceland"
"2222","4.2.2","SE_PRE_PARTN",352,"Iceland",2014,"97.76027","2014","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",110,"ISL","IS","Iceland"
"2223","4.2.2","SE_PRE_PARTN",352,"Iceland",2014,"97.71221","2014","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",110,"ISL","IS","Iceland"
"2224","4.2.2","SE_PRE_PARTN",352,"Iceland",2014,"97.66108","2014","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",110,"ISL","IS","Iceland"
"2225","4.2.2","SE_PRE_PARTN",352,"Iceland",2015,"100","2015","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",110,"ISL","IS","Iceland"
"2226","4.2.2","SE_PRE_PARTN",352,"Iceland",2015,"99.58312","2015","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",110,"ISL","IS","Iceland"
"2227","4.2.2","SE_PRE_PARTN",352,"Iceland",2015,"99.78426","2015","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",110,"ISL","IS","Iceland"
"2228","4.2.2","SE_PRE_PARTN",352,"Iceland",2016,"98.77015","2016","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",110,"ISL","IS","Iceland"
"2229","4.2.2","SE_PRE_PARTN",352,"Iceland",2016,"97.62495","2016","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",110,"ISL","IS","Iceland"
"2230","4.2.2","SE_PRE_PARTN",352,"Iceland",2016,"100","2016","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",110,"ISL","IS","Iceland"
"2231","4.2.2","SE_PRE_PARTN",352,"Iceland",2017,"93.4514","2017","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",110,"ISL","IS","Iceland"
"2232","4.2.2","SE_PRE_PARTN",352,"Iceland",2017,"94.20382","2017","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",110,"ISL","IS","Iceland"
"2233","4.2.2","SE_PRE_PARTN",352,"Iceland",2017,"95.00438","2017","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",110,"ISL","IS","Iceland"
"2234","4.2.2","SE_PRE_PARTN",360,"Indonesia",2013,"100","2013","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",103,"IDN","ID","Indonesia"
"2235","4.2.2","SE_PRE_PARTN",360,"Indonesia",2013,"98.93124","2013","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",103,"IDN","ID","Indonesia"
"2236","4.2.2","SE_PRE_PARTN",360,"Indonesia",2013,"99.44986","2013","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",103,"IDN","ID","Indonesia"
"2237","4.2.2","SE_PRE_PARTN",360,"Indonesia",2014,"99.24812","2014","UIS","","E","PERCENT","","","E","G","BOTHSEX","","PERCENT",103,"IDN","ID","Indonesia"
"2238","4.2.2","SE_PRE_PARTN",360,"Indonesia",2014,"100","2014","UIS","","E","PERCENT","","","E","G","MALE","","PERCENT",103,"IDN","ID","Indonesia"
"2239","4.2.2","SE_PRE_PARTN",360,"Indonesia",2014,"98.45163","2014","UIS","","E","PERCENT","","","E","G","FEMALE","","PERCENT",103,"IDN","ID","Indonesia"
"2240","4.2.2","SE_PRE_PARTN",360,"Indonesia",2016,"91.33843","2016","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",103,"IDN","ID","Indonesia"
"2241","4.2.2","SE_PRE_PARTN",360,"Indonesia",2016,"95.55287","2016","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",103,"IDN","ID","Indonesia"
"2242","4.2.2","SE_PRE_PARTN",360,"Indonesia",2016,"100","2016","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",103,"IDN","ID","Indonesia"
"2243","4.2.2","SE_PRE_PARTN",360,"Indonesia",2017,"100","2017","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",103,"IDN","ID","Indonesia"
"2244","4.2.2","SE_PRE_PARTN",360,"Indonesia",2017,"96.03033","2017","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",103,"IDN","ID","Indonesia"
"2245","4.2.2","SE_PRE_PARTN",360,"Indonesia",2017,"92.25919","2017","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",103,"IDN","ID","Indonesia"
"2246","4.2.2","SE_PRE_PARTN",360,"Indonesia",2018,"91.79486","2018","UIS","","E","PERCENT","","","E","G","MALE","","PERCENT",103,"IDN","ID","Indonesia"
"2247","4.2.2","SE_PRE_PARTN",360,"Indonesia",2018,"100","2018","UIS","","E","PERCENT","","","E","G","FEMALE","","PERCENT",103,"IDN","ID","Indonesia"
"2248","4.2.2","SE_PRE_PARTN",360,"Indonesia",2018,"95.7982","2018","UIS","","E","PERCENT","","","E","G","BOTHSEX","","PERCENT",103,"IDN","ID","Indonesia"
"2249","4.2.2","SE_PRE_PARTN",364,"Iran (Islamic Republic of)",2003,"30.04191","2003","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",108,"IRN","IR","Iran (Islamic Republic of)"
"2250","4.2.2","SE_PRE_PARTN",364,"Iran (Islamic Republic of)",2003,"31.66896","2003","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",108,"IRN","IR","Iran (Islamic Republic of)"
"2251","4.2.2","SE_PRE_PARTN",364,"Iran (Islamic Republic of)",2003,"28.47558","2003","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",108,"IRN","IR","Iran (Islamic Republic of)"
"2252","4.2.2","SE_PRE_PARTN",364,"Iran (Islamic Republic of)",2013,"36.83695","2013","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",108,"IRN","IR","Iran (Islamic Republic of)"
"2253","4.2.2","SE_PRE_PARTN",364,"Iran (Islamic Republic of)",2013,"36.6939","2013","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",108,"IRN","IR","Iran (Islamic Republic of)"
"2254","4.2.2","SE_PRE_PARTN",364,"Iran (Islamic Republic of)",2013,"36.55703","2013","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",108,"IRN","IR","Iran (Islamic Republic of)"
"2255","4.2.2","SE_PRE_PARTN",364,"Iran (Islamic Republic of)",2014,"39.16916","2014","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",108,"IRN","IR","Iran (Islamic Republic of)"
"2256","4.2.2","SE_PRE_PARTN",364,"Iran (Islamic Republic of)",2014,"39.64797","2014","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",108,"IRN","IR","Iran (Islamic Republic of)"
"2257","4.2.2","SE_PRE_PARTN",364,"Iran (Islamic Republic of)",2014,"38.66709","2014","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",108,"IRN","IR","Iran (Islamic Republic of)"
"2258","4.2.2","SE_PRE_PARTN",364,"Iran (Islamic Republic of)",2015,"48.85929","2015","UIS","","C","PERCENT","","","C","G","FEMALE","","PERCENT",108,"IRN","IR","Iran (Islamic Republic of)"
"2259","4.2.2","SE_PRE_PARTN",364,"Iran (Islamic Republic of)",2015,"48.66298","2015","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",108,"IRN","IR","Iran (Islamic Republic of)"
"2260","4.2.2","SE_PRE_PARTN",364,"Iran (Islamic Republic of)",2015,"48.75869","2015","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",108,"IRN","IR","Iran (Islamic Republic of)"
"2261","4.2.2","SE_PRE_PARTN",364,"Iran (Islamic Republic of)",2016,"50.77634","2016","UIS","","C","PERCENT","","","C","G","BOTHSEX","","PERCENT",108,"IRN","IR","Iran (Islamic Republic of)"
"2262","4.2.2","SE_PRE_PARTN",364,"Iran (Islamic Republic of)",2016,"50.46664","2016","UIS","","C","PERCENT","","","C","G","MALE","","PERCENT",108,"IRN","IR","Iran (Islamic Republic of)"
